amount,payments,same_district,frequency,has_disponent,gender,region,nr_inhabitants,nr_municip_inhabitants_499,nr_municip_inhabitants_500_1999,nr_municip_inhabitants_2000_9999,nr_municip_inhabitants_10000,nr_cities,ratio_urban_inhabitants,average_salary,ratio_entrepeneurs,avg_crimes,avg_unemployment,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,min_amount,max_amount,credit_ratio,avg_balance,num_trans,min_balance,std_balance,negative_balance,last_balance,last_balance_negative,cash_credit_ratio,rem_ratio,card_withdrawal_ratio,cash_withdrawal_ratio,interest_ratio,coll_ratio,age_when_loan,days_between,loan_status,has_card
200976,4187,True,1,0,1,6,114200,101,41,4,1,4,0.43700000000000006,8403.0,0.105,0.02134413309982487,5.73,0.0049124343257443085,-0.020000000000000462,12752.429411764706,-9408.877777777778,1355.1857142857143,-26600.0,37686.0,0.4857142857142857,47938.065401785716,35,600.0,18644.738900058346,0,47431.3984375,0,0.05714285714285714,0.08571428571428572,0.0,0.42857142857142855,0.2,0.22857142857142856,41,219,0,False
192552,8023,True,2,0,0,5,70646,94,14,3,1,4,0.584,8547.0,0.12,0.021975766497749342,3.145,-0.00029725674489709255,0.9900000000000002,6090.784615384615,-5445.4,435.79215686274506,-18000.0,23844.0,0.5098039215686274,23979.01170917586,51,800.0,12886.796769623108,0,22240.5,0,0.23529411764705882,0.0,0.0,0.49019607843137253,0.27450980392156865,0.0,30,440,1,False
266220,4437,True,1,0,0,5,70646,94,14,3,1,4,0.584,8547.0,0.12,0.021975766497749342,3.145,-0.00029725674489709255,0.9900000000000002,7942.118867924528,-4206.287912087912,265.00069444444443,-23840.0,33190.0,0.3680555555555556,34922.88125271267,144,900.0,11795.277214675592,0,38159.6015625,0,0.14583333333333334,0.2708333333333333,0.0,0.3611111111111111,0.2222222222222222,0.0,30,522,0,False
128988,3583,True,2,0,1,5,70646,94,14,3,1,4,0.584,8547.0,0.12,0.021975766497749342,3.145,-0.00029725674489709255,0.9900000000000002,8997.414285714285,-6494.2361702127655,118.05365853658544,-27600.0,42530.0,0.4268292682926829,34740.702497994025,82,-36.1,17205.2402616672,1,9695.2001953125,0,0.2073170731707317,0.0,0.0,0.573170731707317,0.21951219512195122,0.0,56,551,1,False
220620,3677,True,1,0,0,5,70646,94,14,3,1,4,0.584,8547.0,0.12,0.021975766497749342,3.145,-0.00029725674489709255,0.9900000000000002,7748.148148148148,-5296.902702702702,206.47812500000003,-20500.0,33096.0,0.421875,36907.45624542236,128,1100.0,14295.905732755453,0,26401.666666666668,0,0.0234375,0.1875,0.0,0.390625,0.265625,0.1328125,52,521,0,False
51408,2142,True,1,0,1,7,45714,52,10,5,1,6,0.556,8843.0,0.113,0.018659491621822635,3.21,0.0015312595703723148,0.7800000000000002,14636.95806451613,-12258.993939393938,768.7328124999999,-57700.0,49907.0,0.484375,52299.28582763672,64,900.0,27317.541494287303,0,49206.099609375,0,0.296875,0.0,0.0,0.515625,0.1875,0.0,45,387,0,False
347952,7249,True,1,0,0,7,45714,52,10,5,1,6,0.556,8843.0,0.113,0.018659491621822635,3.21,0.0015312595703723148,0.7800000000000002,16705.18,-11110.177142857143,479.55500000000006,-54600.0,49271.0,0.4166666666666667,54157.19412434896,120,300.0,23324.23041924351,0,57546.30078125,0,0.25833333333333336,0.0,0.0,0.5833333333333334,0.15833333333333333,0.0,30,657,0,False
417060,6951,True,1,1,0,7,45714,52,10,5,1,6,0.556,8843.0,0.113,0.018659491621822635,3.21,0.0015312595703723148,0.7800000000000002,10538.953658536584,-10639.951515151515,1094.3067567567568,-52700.0,43656.0,0.5540540540540541,58445.02737014358,74,200.0,25642.69825405312,0,80864.33333333333,0,0.2972972972972973,0.10810810810810811,0.0,0.33783783783783783,0.25675675675675674,0.0,33,558,0,False
222180,3703,True,1,0,1,7,45714,52,10,5,1,6,0.556,8843.0,0.113,0.018659491621822635,3.21,0.0015312595703723148,0.7800000000000002,13417.557142857142,-10197.18064516129,1009.8135593220338,-52600.0,44352.0,0.4745762711864407,55230.44407110699,59,800.0,26284.933810730887,0,59578.80078125,0,0.2711864406779661,0.0,0.0,0.5254237288135594,0.2033898305084746,0.0,57,382,1,False
68112,5676,False,1,0,0,3,88768,10,18,5,1,7,0.805,8867.0,0.13,0.03945115356885364,1.115,0.0026586157173756307,0.18999999999999995,20195.84054054054,-6434.816363636364,268.1380952380952,-42100.0,57164.0,0.25170068027210885,47220.133941857996,147,300.0,19465.918168916036,0,39416.1015625,0,0.013605442176870748,0.2789115646258503,0.0,0.46938775510204084,0.11564625850340136,0.12244897959183673,17,532,0,False
95808,7984,False,1,0,1,2,161854,73,21,6,1,6,0.763,9425.0,0.125,0.024639489910660225,2.11,-0.0011986110939488676,0.78,18972.2875,-13727.82,805.5611111111111,-57700.0,49008.0,0.4444444444444444,59701.786241319445,90,900.0,24568.183365108718,0,72500.3984375,0,0.3,0.0,0.0,0.5555555555555556,0.14444444444444443,0.0,54,429,0,False
41952,3496,True,1,0,1,2,161854,73,21,6,1,6,0.763,9425.0,0.125,0.024639489910660225,2.11,-0.0011986110939488676,0.78,10373.63870967742,-4012.2972972972975,234.9790476190476,-25400.0,31462.0,0.29523809523809524,41502.02572544643,105,500.0,13200.038866438697,0,24680.1005859375,0,0.02857142857142857,0.2857142857142857,0.0,0.41904761904761906,0.13333333333333333,0.13333333333333333,22,425,0,False
32640,680,True,1,0,1,2,161854,73,21,6,1,6,0.763,9425.0,0.125,0.024639489910660225,2.11,-0.0011986110939488676,0.78,4044.684615384616,-2043.2735294117647,175.70186915887848,-20700.0,11200.0,0.3644859813084112,25906.409225321262,107,300.0,7510.124301120081,0,18800.0,0,0.22429906542056074,0.205607476635514,0.0,0.42990654205607476,0.14018691588785046,0.0,53,482,0,False
359760,5996,True,1,0,1,2,161854,73,21,6,1,6,0.763,9425.0,0.125,0.024639489910660225,2.11,-0.0011986110939488676,0.78,8558.235999999999,-7565.060869565217,832.4895833333334,-51700.0,37346.0,0.5208333333333334,32434.6938273112,48,900.0,23891.052433407014,0,39959.3984375,0,0.3541666666666667,0.08333333333333333,0.0,0.3958333333333333,0.16666666666666666,0.0,17,475,0,False
43164,3597,True,1,0,0,6,117897,139,28,5,1,6,0.5379999999999999,8814.0,0.107,0.017689169359695327,5.25,-0.00044954494177120704,0.9800000000000004,19429.61153846154,-11019.06511627907,454.3492753623188,-43700.0,57680.0,0.37681159420289856,68377.06306612318,69,800.0,22129.53036105013,0,31349.900390625,0,0.028985507246376812,0.0,0.0,0.6231884057971014,0.17391304347826086,0.17391304347826086,19,363,0,False
225420,3757,True,1,0,0,6,117897,139,28,5,1,6,0.5379999999999999,8814.0,0.107,0.017689169359695327,5.25,-0.00044954494177120704,0.9800000000000004,7056.204545454545,-4235.620689655172,635.3627450980392,-14800.0,20727.0,0.43137254901960786,31185.156977634804,51,200.0,9519.637609716623,0,32403.400390625,0,0.2549019607843137,0.0,0.0,0.5686274509803921,0.17647058823529413,0.0,46,312,0,False
139536,5814,True,1,0,0,6,117897,139,28,5,1,6,0.5379999999999999,8814.0,0.107,0.017689169359695327,5.25,-0.00044954494177120704,0.9800000000000004,18070.40597014925,-11982.083673469388,221.04848484848486,-53200.0,49193.0,0.40606060606060607,63889.873804450755,165,800.0,30551.15500148058,0,36472.8984375,0,0.2909090909090909,0.10303030303030303,0.0,0.4909090909090909,0.11515151515151516,0.0,53,576,0,False
54024,4502,True,1,0,1,6,117897,139,28,5,1,6,0.5379999999999999,8814.0,0.107,0.017689169359695327,5.25,-0.00044954494177120704,0.9800000000000004,14509.60888888889,-6149.507843137256,174.71156462585037,-30100.0,40521.0,0.30612244897959184,36480.18496890944,147,1000.0,15417.279176864433,0,25689.8994140625,0,0.006802721088435374,0.23129251700680273,0.013605442176870748,0.4489795918367347,0.14965986394557823,0.14965986394557823,28,675,0,True
79920,1332,True,1,0,1,7,170449,0,0,0,1,1,1.0,10787.0,0.131,0.03608704069839072,2.865,0.0012907086577216645,0.44999999999999973,13163.365517241378,-5310.090909090909,329.17473684210523,-24300.0,36634.5,0.30526315789473685,43846.977672697365,95,700.0,11422.416406914946,0,31271.599609375,0,0.15789473684210525,0.21052631578947367,0.0,0.4842105263157895,0.14736842105263157,0.0,41,443,0,False
29784,1241,True,1,1,0,7,170449,0,0,0,1,1,1.0,10787.0,0.131,0.03608704069839072,2.865,0.0012907086577216645,0.44999999999999973,6735.577777777778,-7566.666666666667,3160.0166666666664,-11300.0,17241.0,0.75,27626.083821614582,12,200.0,12572.911149191394,0,37920.30078125,0,0.5,0.0,0.0,0.25,0.25,0.0,25,125,0,False
249312,5194,True,2,0,1,7,170449,0,0,0,1,1,1.0,10787.0,0.131,0.03608704069839072,2.865,0.0012907086577216645,0.44999999999999973,10919.69,-9072.133333333333,923.7783333333333,-32100.0,47112.0,0.5,35914.85463867187,60,900.0,22828.392761539682,0,55426.5,0,0.2833333333333333,0.1,0.0,0.4,0.21666666666666667,0.0,40,433,0,False
28248,1177,True,1,0,0,2,162580,83,26,5,1,6,0.728,9538.0,0.111,0.03533337433878706,1.6600000000000001,-0.004114897281338418,0.30000000000000004,10476.673684210526,-6506.864285714285,358.82127659574473,-23400.0,30055.5,0.40425531914893614,45582.44836685505,94,400.0,11664.075121234846,0,33736.400390625,0,0.2127659574468085,0.0,0.0,0.5957446808510638,0.19148936170212766,0.0,25,557,0,False
126600,5275,False,1,0,1,2,162580,83,26,5,1,6,0.728,9538.0,0.111,0.03533337433878706,1.6600000000000001,-0.004114897281338418,0.30000000000000004,17293.55652173913,-8683.520930232558,369.0969696969697,-32400.0,47472.0,0.3484848484848485,47118.99301609849,132,400.0,17114.612594392063,0,48720.6015625,0,0.007575757575757576,0.0,0.0,0.6515151515151515,0.16666666666666666,0.17424242424242425,56,693,0,False
213300,5925,True,1,0,1,2,162580,83,26,5,1,6,0.728,9538.0,0.111,0.03533337433878706,1.6600000000000001,-0.004114897281338418,0.30000000000000004,4581.6407407407405,-3011.8,463.16440677966096,-8160.0,13600.0,0.4576271186440678,27951.913218352754,59,400.0,7797.562709772089,0,27334.0,0,0.288135593220339,0.0847457627118644,0.0,0.4576271186440678,0.1694915254237288,0.0,31,326,0,False
174048,3626,True,1,0,0,2,162580,83,26,5,1,6,0.728,9538.0,0.111,0.03533337433878706,1.6600000000000001,-0.004114897281338418,0.30000000000000004,12971.792105263157,-14154.438709677419,784.6449275362319,-46800.0,49461.0,0.5507246376811594,72968.38111413043,69,600.0,23285.336476221313,0,54140.3984375,0,0.3188405797101449,0.0,0.0,0.4492753623188406,0.2318840579710145,0.0,44,345,0,False
331560,5526,False,1,1,1,1,88884,80,26,6,2,5,0.467,8507.0,0.132,0.02718712029161604,1.76,0.005794068673777058,0.18000000000000016,11490.66,-5210.562025316456,403.29411764705884,-24700.0,33276.0,0.33613445378151263,36941.99847360819,119,900.0,10991.932020739887,0,47992.1015625,0,0.18487394957983194,0.23529411764705882,0.0,0.42857142857142855,0.15126050420168066,0.0,14,571,0,False
107640,4485,True,1,0,0,1,88884,80,26,6,2,5,0.467,8507.0,0.132,0.02718712029161604,1.76,0.005794068673777058,0.18000000000000016,19481.75833333333,-15314.145454545454,2840.2391304347825,-46900.0,53613.0,0.5217391304347826,50214.50407608696,23,600.0,22228.100158666,0,65325.3984375,0,0.043478260869565216,0.08695652173913043,0.0,0.391304347826087,0.21739130434782608,0.2608695652173913,35,179,0,False
85860,1431,True,1,0,0,1,88884,80,26,6,2,5,0.467,8507.0,0.132,0.02718712029161604,1.76,0.005794068673777058,0.18000000000000016,3868.0851063829787,-2906.795918367347,410.0729166666667,-10300.0,16713.0,0.4895833333333333,30461.404154459637,96,1000.0,7784.005669657029,0,39322.799479166664,0,0.19791666666666666,0.09375,0.0,0.4166666666666667,0.2916666666666667,0.0,39,431,0,False
103680,1728,True,1,0,1,2,95907,87,25,5,2,7,0.591,8388.0,0.087,0.017339714515103175,2.675,0.00010426767597777013,0.5299999999999998,5169.697727272727,-3034.4461538461537,277.31834862385324,-13920.0,14422.5,0.4036697247706422,28250.10928540711,109,500.0,9328.300583405018,0,33327.6005859375,0,0.22935779816513763,0.0,0.0,0.5963302752293578,0.1743119266055046,0.0,23,604,1,False
98832,2059,True,1,0,0,2,95907,87,25,5,2,7,0.591,8388.0,0.087,0.017339714515103175,2.675,0.00010426767597777013,0.5299999999999998,8028.005999999999,-2946.6960629921264,153.5022598870057,-22240.0,23282.0,0.2824858757062147,31814.268438824154,177,500.0,12044.382429392175,0,27177.1005859375,0,0.15254237288135594,0.3107344632768362,0.0,0.4067796610169492,0.12994350282485875,0.0,25,696,0,False
185952,3874,True,1,0,1,3,125236,28,11,1,4,5,0.877,9675.0,0.1,0.04197275543773356,7.055,-0.0010619949535277395,1.25,12500.505000000001,-11973.214285714286,2423.0911764705884,-57400.0,46725.0,0.5882352941176471,50113.194221047794,34,700.0,31120.379102295115,0,82385.203125,0,0.29411764705882354,0.029411764705882353,0.0,0.38235294117647056,0.29411764705882354,0.0,50,375,0,False
21852,607,True,1,0,1,3,125236,28,11,1,4,5,0.877,9675.0,0.1,0.04197275543773356,7.055,-0.0010619949535277395,1.25,8711.658333333333,-10273.433333333332,2383.2944444444443,-18100.0,27736.5,0.6666666666666666,38509.049696180555,18,700.0,14579.182837366176,0,42899.3984375,0,0.3888888888888889,0.05555555555555555,0.0,0.2777777777777778,0.2777777777777778,0.0,40,169,0,False
156672,4352,True,1,0,0,7,72541,66,26,10,0,8,0.369,8594.0,0.112,0.021401690078714106,1.815,-0.0007581919190526737,0.3899999999999997,3672.6189189189186,-2963.5631578947373,310.2866666666667,-9000.0,10380.0,0.49333333333333335,22927.502682291666,75,500.0,6641.421523126265,0,23278.7998046875,0,0.32,0.10666666666666667,0.0,0.4,0.17333333333333334,0.0,38,400,0,False
248148,6893,True,1,0,0,7,72541,66,26,10,0,8,0.369,8594.0,0.112,0.021401690078714106,1.815,-0.0007581919190526737,0.3899999999999997,9398.816216216217,-3694.549397590361,342.57166666666666,-28960.0,28362.0,0.30833333333333335,36063.7884765625,120,600.0,10716.645299165037,0,41108.6015625,0,0.18333333333333332,0.275,0.0,0.4166666666666667,0.125,0.0,54,503,0,False
30060,501,True,1,0,1,7,72541,66,26,10,0,8,0.369,8594.0,0.112,0.021401690078714106,1.815,-0.0007581919190526737,0.3899999999999997,10581.039999999999,-3032.7886524822698,260.8795698924731,-20000.0,29412.0,0.24193548387096775,37213.40727906586,186,500.0,11240.165535387952,0,48523.30078125,0,0.12903225806451613,0.3655913978494624,0.043010752688172046,0.34946236559139787,0.11290322580645161,0.0,44,651,0,True
36396,3033,False,2,0,1,4,127369,31,32,13,2,7,0.512,8369.0,0.107,0.025685213827540455,5.305,-0.007293768499399383,1.1499999999999995,16954.94107142857,-8862.70588235294,287.8525316455697,-51700.0,48143.0,0.35443037974683544,57977.03479776503,158,800.0,24971.855368725526,0,45480.6015625,0,0.21518987341772153,0.12025316455696203,0.0,0.5253164556962026,0.13924050632911392,0.0,23,671,0,False
265320,7370,False,1,1,0,2,121947,37,28,7,3,11,0.705,8541.0,0.131,0.030074540579104036,2.74,0.0028126973193272485,0.4600000000000004,6441.2328125,-4487.483333333333,238.44797297297293,-17700.0,26409.0,0.43243243243243246,35566.88122888513,148,700.0,9958.757205423057,0,35289.80078125,0,0.16216216216216217,0.11486486486486487,0.0,0.4527027027027027,0.2702702702702703,0.0,46,643,0,False
165120,2752,True,1,1,0,2,121947,37,28,7,3,11,0.705,8541.0,0.131,0.030074540579104036,2.74,0.0028126973193272485,0.4600000000000004,3959.488,-2654.9848484848485,196.08103448275864,-6300.0,11210.0,0.43103448275862066,24377.371708310882,116,1100.0,6849.12226478674,0,23285.400390625,0,0.2672413793103448,0.12931034482758622,0.0,0.4396551724137931,0.16379310344827586,0.0,45,601,0,False
44088,1837,True,1,0,0,1,81344,61,23,4,2,6,0.5529999999999999,8899.0,0.149,0.03364722659323367,3.68,-0.006146734854445318,0.5800000000000001,7533.605882352941,-5580.1866666666665,1386.515625,-18000.0,24304.5,0.53125,36548.81951904297,32,1000.0,11719.287941654356,0,44375.900390625,0,0.3125,0.09375,0.0,0.375,0.21875,0.0,44,236,0,False
20220,1685,True,1,0,0,1,81344,61,23,4,2,6,0.5529999999999999,8899.0,0.149,0.03364722659323367,3.68,-0.006146734854445318,0.5800000000000001,11452.434782608696,-8289.378571428571,613.7921568627451,-48100.0,49397.0,0.45098039215686275,41077.63534007353,51,500.0,25170.271400906266,0,31310.6005859375,0,0.27450980392156865,0.09803921568627451,0.0,0.45098039215686275,0.17647058823529413,0.0,22,343,0,False
93600,3900,True,1,0,1,1,81344,61,23,4,2,6,0.5529999999999999,8899.0,0.149,0.03364722659323367,3.68,-0.006146734854445318,0.5800000000000001,10912.823809523808,-5968.629411764706,477.0163636363637,-42900.0,45287.0,0.38181818181818183,40078.70692471591,55,900.0,21273.555927059446,0,26235.80078125,0,0.2,0.2727272727272727,0.0,0.34545454545454546,0.18181818181818182,0.0,24,308,0,False
45336,1889,True,1,0,1,5,51428,50,11,3,1,4,0.527,8402.0,0.12,0.020397448860542896,3.5549999999999997,0.0019444660496227735,0.8500000000000001,10959.40303030303,-5645.975438596491,442.6633333333333,-19900.0,30436.0,0.36666666666666664,48152.95347222222,90,800.0,11509.622042598316,0,40389.5,0,0.2,0.13333333333333333,0.0,0.5,0.16666666666666666,0.0,38,489,0,False
182040,3034,True,1,1,0,5,51428,50,11,3,1,4,0.527,8402.0,0.12,0.020397448860542896,3.5549999999999997,0.0019444660496227735,0.8500000000000001,22366.575,-14230.005714285715,656.7389830508473,-53500.0,61557.0,0.4067796610169492,67475.90168167373,59,600.0,21741.057597935105,0,38747.5,0,0.01694915254237288,0.0,0.0,0.5932203389830508,0.1864406779661017,0.2033898305084746,44,362,0,False
189696,7904,True,2,1,1,5,51428,50,11,3,1,4,0.527,8402.0,0.12,0.020397448860542896,3.5549999999999997,0.0019444660496227735,0.8500000000000001,18658.64,-7985.203389830508,995.867415730337,-57600.0,49775.0,0.33707865168539325,54137.1052931882,89,700.0,23268.798870604714,0,88647.1015625,0,0.23595505617977527,0.25842696629213485,0.0,0.4044943820224719,0.10112359550561797,0.0,50,267,0,False
396120,6602,True,2,0,0,5,51428,50,11,3,1,4,0.527,8402.0,0.12,0.020397448860542896,3.5549999999999997,0.0019444660496227735,0.8500000000000001,21574.036111111112,-11661.949152542373,932.7399999999999,-37300.0,59415.0,0.37894736842105264,58855.27798108553,95,500.0,20168.148339617786,0,88610.1015625,0,0.010526315789473684,0.0,0.0,0.6210526315789474,0.17894736842105263,0.18947368421052632,46,550,0,False
63252,5271,True,1,0,0,1,94725,38,28,1,3,6,0.634,9920.0,0.13,0.048218527315914486,2.565,0.005880179466877804,0.6100000000000003,16674.810416666667,-6471.394827586208,303.10426829268295,-31800.0,47436.0,0.2926829268292683,49291.822545493524,164,13097.7,18425.864311673213,0,49709.19921875,0,0.018292682926829267,0.21951219512195122,0.0,0.4878048780487805,0.13414634146341464,0.1402439024390244,46,672,0,False
154656,3222,True,1,0,1,4,161227,5,35,11,4,10,0.6970000000000001,8678.0,0.102,0.029694157926401905,5.75,-0.002387937504264174,-0.35999999999999943,9834.021875,-4868.561403508772,417.76067415730336,-17585.0,28994.0,0.3595505617977528,31791.328092082163,89,1000.0,10807.709406633012,0,37180.5,0,0.033707865168539325,0.11235955056179775,0.0,0.5280898876404494,0.15730337078651685,0.16853932584269662,39,454,0,False
215616,4492,True,1,0,1,4,42821,4,13,5,1,3,0.484,8173.0,0.124,0.03171341164381962,7.01,0.0,0.0,5505.576666666666,-5049.245161290322,141.65081967213115,-18700.0,23130.0,0.4918032786885246,21447.62463178791,61,-3424.6,12949.520549602461,1,8640.599609375,0,0.19672131147540983,0.0,0.0,0.5081967213114754,0.29508196721311475,0.0,39,303,1,False
388512,8094,True,0,0,0,4,42821,4,13,5,1,3,0.484,8173.0,0.124,0.03171341164381962,7.01,0.0,0.0,8491.0,-6360.860606060606,322.47666666666663,-44700.0,40855.0,0.45,21371.32014389038,120,-2838.8,21108.178102375678,1,38697.30078125,0,0.275,0.0,0.0,0.55,0.175,0.0,27,646,1,False
84120,3505,True,2,0,0,4,42821,4,13,5,1,3,0.484,8173.0,0.124,0.03171341164381962,7.01,0.0,0.0,14356.908333333333,-15475.714285714286,3365.942105263158,-36300.0,47952.0,0.631578947368421,56910.68842516447,19,900.0,23624.263515231818,0,54740.8984375,0,0.47368421052631576,0.0,0.0,0.3684210526315789,0.15789473684210525,0.0,46,105,0,False
66480,2770,True,2,0,1,4,182027,17,49,12,2,7,0.564,8746.0,0.09,0.024139276041466377,3.535,0.0004285078587242552,0.41000000000000014,12213.028571428571,-16866.666666666668,3489.12,-28000.0,49631.0,0.7,34798.280078125,10,900.0,20387.798446310208,0,34891.19921875,0,0.4,0.0,0.0,0.3,0.3,0.0,60,139,1,False
139464,3874,True,1,0,1,4,182027,17,49,12,2,7,0.564,8746.0,0.09,0.024139276041466377,3.535,0.0004285078587242552,0.41000000000000014,7729.642105263159,-8766.666666666666,1343.974193548387,-23400.0,36854.0,0.6129032258064516,31532.74829889113,31,300.0,12778.550979770844,0,53362.80078125,0,0.22580645161290322,0.0,0.0,0.3870967741935484,0.3870967741935484,0.0,38,396,1,False
284280,4738,True,1,1,0,3,114006,71,26,6,2,9,0.623,9065.0,0.123,0.03645860744171359,4.925,0.00016665789519849832,0.9299999999999997,20623.949999999997,-11169.737931034484,1006.568085106383,-56800.0,56756.0,0.3829787234042553,64182.641435339094,94,300.0,20060.24000201131,0,94617.296875,0,0.010638297872340425,0.0,0.0,0.6170212765957447,0.18085106382978725,0.19148936170212766,37,561,0,False
155880,6495,True,1,1,0,3,114006,71,26,6,2,9,0.623,9065.0,0.123,0.03645860744171359,4.925,0.00016665789519849832,0.9299999999999997,17472.988235294117,-9302.83076923077,313.8366197183098,-60700.0,49818.0,0.3591549295774648,63263.14766725352,142,1000.0,26572.085073735736,0,44564.6015625,0,0.2323943661971831,0.11267605633802817,0.0,0.528169014084507,0.1267605633802817,0.0,27,641,0,False
68544,2856,True,2,1,1,3,114006,71,26,6,2,9,0.623,9065.0,0.123,0.03645860744171359,4.925,0.00016665789519849832,0.9299999999999997,14909.758823529412,-6209.081081081081,439.4425925925927,-34800.0,44342.0,0.3148148148148148,44948.6255787037,54,900.0,20008.1990428771,0,23744.80078125,0,0.018518518518518517,0.2777777777777778,0.0,0.4074074074074074,0.14814814814814814,0.14814814814814814,20,258,0,False
194940,5415,True,1,0,1,1,112065,95,19,7,1,8,0.6940000000000001,11277.0,0.127,0.045357604961406325,1.345,-0.001713291393387766,0.18999999999999995,15618.807894736841,-10552.871698113207,375.9615384615386,-58700.0,48883.0,0.4175824175824176,56669.787635216344,91,600.0,35119.955560321796,0,34212.30078125,0,0.25274725274725274,0.0,0.0,0.5824175824175825,0.16483516483516483,0.0,31,468,0,False
110112,4588,True,1,0,1,6,107911,88,33,6,2,7,0.509,8240.0,0.099,0.01738933009609771,3.045,0.00049114548099823,1.0300000000000002,20541.95945945946,-14515.426666666666,1303.1499999999999,-52500.0,45549.0,0.45121951219512196,76232.69983803354,82,700.0,28217.918485080612,0,121258.09765625,0,0.32926829268292684,0.07317073170731707,0.0,0.47560975609756095,0.12195121951219512,0.0,33,330,0,False
